TransactionID,AccountID,TransactionType,Amount,TransactionDate
151795,332,Debit,665472.48,2024-03-14
129676,676,Debit,654032.58,2020-03-20
113615,747,Debit,275307.83,2020-03-29
158766,536,Debit,185746.92,2020-11-27
123054,745,Credit,225577.56,2019-05-03
173512,1090,Credit,87516.77,2024-04-01
132704,1047,Credit,431498.94,2022-03-19
145287,829,Debit,4203.49,2023-10-01
199988,959,Credit,510197.22,2020-12-02
114585,1043,Debit,305016.02,2022-05-11
179799,712,Credit,115356.69,2023-02-13
144882,54,Debit,723726.79,2021-06-18
190340,453,Debit,213730.97,2022-04-07
133096,1448,Credit,559306.91,2023-05-02
144766,100,Debit,729300.36,2021-08-28
192965,83,Credit,824730.65,2021-04-16
164823,845,Debit,724021.04,2023-09-01
102347,758,Credit,962211.35,2019-05-07
183367,846,Debit,181135.47,2022-06-22
188967,34,Credit,804247.49,2023-09-14
118138,277,Debit,649194.06,2023-05-12
190933,967,Debit,93222.71,2019-07-08
125137,701,Debit,101034.0,2019-09-25
188280,1183,Debit,936955.18,2023-09-11
126461,464,Debit,882057.56,2021-07-16
145735,111,Debit,5313.82,2024-03-29
113115,486,Credit,224447.29,2019-06-10
162272,1290,Credit,473176.89,2022-11-12
193385,825,Credit,4479.88,2021-11-29
173832,1053,Credit,62974.56,2020-04-11
196301,348,Credit,891868.72,2020-01-24
121026,1086,Credit,986983.67,2019-09-19
180078,1067,Credit,786754.35,2022-02-04
138392,1173,Credit,270222.32,2020-02-15
157893,1090,Credit,375711.85,2022-07-07
137972,887,Debit,629882.42,2022-08-20
199337,850,Debit,481009.31,2021-07-07
185788,725,Credit,807470.09,2023-05-08
108655,24,Credit,397980.61,2020-10-12
158724,1232,Credit,96128.86,2022-02-06
101349,850,Credit,966428.32,2019-09-01
112051,658,Credit,673788.58,2019-08-25
103490,784,Debit,730662.93,2019-10-05
154139,1174,Credit,329740.01,2019-06-01
120108,1395,Credit,543240.04,2021-11-04
116208,525,Debit,104705.8,2023-09-19
115640,369,Debit,297516.49,2019-06-10
120111,25,Credit,502078.86,2020-05-27
128701,530,Credit,144089.67,2021-07-10
129376,996,Credit,439627.12,2023-12-20
139052,612,Credit,726411.16,2020-12-31
123986,500,Credit,212129.46,2019-05-28
154832,518,Debit,401239.03,2022-11-26
112809,477,Credit,286174.61,2021-05-23
161933,437,Debit,23567.94,2020-01-10
149329,489,Credit,330339.43,2021-05-03
198493,1342,Debit,572242.16,2021-06-18
158324,1085,Debit,357328.0,2019-08-30
147941,446,Debit,965798.1,2020-05-29
127137,354,Debit,305248.63,2019-07-01
108741,21,Debit,22675.38,2022-05-06
144398,162,Debit,168856.88,2021-07-26
155886,170,Credit,100173.95,2022-10-21
136960,281,Credit,690971.07,2019-11-09
155334,40,Debit,607442.52,2020-12-04
135651,24,Debit,338725.33,2019-11-08
195584,900,Credit,311162.54,2020-07-26
128647,407,Debit,260800.37,2021-07-13
124718,1164,Credit,754800.51,2022-08-10
115850,1434,Debit,564724.45,2020-05-19
155911,377,Debit,407063.85,2023-12-21
138182,749,Debit,359232.29,2019-11-17
118878,673,Debit,283757.46,2021-08-01
115932,1365,Debit,119904.83,2020-08-02
172593,1201,Debit,200158.93,2022-07-23
116246,1128,Credit,957681.69,2021-10-21
144484,74,Credit,760218.9,2022-04-28
193309,574,Credit,185295.91,2022-07-04
187455,987,Credit,940510.56,2024-02-27
189038,805,Credit,67740.72,2024-03-30
171261,1312,Debit,990751.02,2022-10-09
146083,235,Credit,968912.77,2022-09-30
146403,1088,Debit,573672.74,2023-02-16
175227,725,Debit,661845.92,2020-11-09
165620,249,Credit,816627.16,2021-07-15
175622,664,Debit,561502.33,2021-12-25
184098,1247,Credit,726518.38,2023-07-03
141385,740,Debit,634224.24,2022-04-10
171203,1017,Credit,636787.21,2022-04-29
178599,992,Debit,26598.75,2021-01-13
174591,495,Debit,403480.86,2022-04-01
151735,984,Credit,593776.57,2023-06-09
132737,1361,Debit,691976.4,2019-09-30
170737,760,Credit,817778.58,2019-08-23
168134,1044,Credit,420350.73,2020-03-11
197722,1053,Credit,684277.38,2022-06-21
169911,647,Credit,328317.09,2021-11-02
157578,514,Debit,864702.88,2022-02-21
188031,28,Credit,848863.23,2021-09-28
185024,650,Debit,778519.01,2020-11-25
115255,1164,Credit,678520.08,2024-03-21
179447,555,Debit,864565.26,2023-12-17
184379,144,Debit,789137.34,2019-07-27
107378,763,Credit,731845.21,2024-02-03
110853,618,Debit,699376.67,2022-01-28
148110,859,Debit,15042.53,2019-07-22
151773,187,Credit,680320.96,2020-07-20
142347,491,Credit,265084.12,2022-02-05
104392,1413,Debit,400714.88,2022-01-15
198334,1460,Debit,557472.27,2020-07-17
171978,1076,Debit,475916.11,2020-07-13
111404,421,Debit,517608.74,2023-09-12
100560,1144,Credit,95037.24,2022-11-20
119201,489,Debit,918018.4,2021-08-03
135745,458,Debit,826790.99,2019-11-10
144195,44,Credit,887471.84,2022-07-17
177110,1375,Credit,759209.13,2021-05-29
118886,1401,Credit,107155.45,2022-12-06
117081,752,Debit,403775.63,2020-06-28
185078,1203,Debit,833984.97,2023-01-13
177587,1159,Credit,323922.98,2023-08-06
142244,602,Credit,43288.12,2021-04-13
162946,512,Debit,460852.89,2021-09-08
143236,1010,Credit,986494.87,2022-12-27
156073,1044,Credit,126035.73,2023-11-30
167797,180,Debit,921584.89,2021-10-21
157501,1153,Debit,605300.95,2023-10-03
171717,371,Credit,575397.98,2023-02-18
119130,896,Credit,621941.02,2023-02-06
186767,668,Debit,990795.35,2019-11-03
180349,202,Credit,495960.46,2019-06-26
132081,818,Credit,566533.17,2022-11-24
137623,1073,Credit,161565.75,2020-01-17
119022,237,Credit,208815.64,2022-06-16
155789,215,Credit,986653.85,2023-07-08
129764,561,Credit,593755.24,2022-09-13
184108,157,Debit,70568.09,2023-01-28
114681,1393,Debit,500480.43,2023-07-22
126218,124,Credit,451944.57,2021-08-21
144289,1202,Credit,138468.43,2023-09-16
146280,208,Debit,242843.15,2023-09-16
117324,159,Credit,200655.82,2021-12-07
177663,885,Debit,347188.04,2022-06-26
144253,904,Credit,523013.41,2020-10-17
119165,1235,Debit,419015.16,2022-01-30
175054,983,Credit,616309.32,2023-05-08
159892,889,Debit,790141.66,2020-04-02
169982,149,Credit,268301.27,2021-05-17
118248,144,Credit,495429.02,2019-06-01
119181,578,Debit,446390.37,2021-04-15
156152,1323,Debit,91668.37,2021-10-07
128535,377,Credit,265230.53,2022-11-15
120647,466,Debit,465908.59,2023-12-02
194373,189,Credit,934737.03,2019-12-28
142969,492,Credit,237200.1,2022-07-27
140255,896,Credit,78169.5,2022-09-22
137328,405,Credit,346726.4,2022-03-20
143286,759,Credit,190406.67,2023-01-26
151110,874,Credit,470397.94,2019-11-29
191979,1313,Debit,460882.51,2020-04-17
119291,259,Debit,483577.2,2022-08-28
168972,112,Debit,874211.21,2023-10-07
173644,609,Debit,958181.43,2021-11-18
122681,1183,Debit,369054.89,2019-08-16
162599,1359,Debit,603064.68,2021-08-09
130579,1399,Debit,616237.57,2022-10-02
179003,809,Debit,115894.39,2022-08-28
121899,1062,Debit,698120.48,2020-11-22
181770,699,Credit,490267.92,2019-10-11
165609,823,Credit,189129.8,2023-11-02
174700,1363,Debit,824524.01,2020-12-13
164880,299,Credit,581976.47,2021-07-06
120503,444,Credit,631456.72,2021-04-11
179883,634,Debit,701971.01,2020-08-30
134839,1337,Debit,279686.11,2021-02-28
110254,1373,Debit,713734.9,2019-11-11
111077,789,Credit,600961.57,2023-10-20
149378,337,Credit,415471.27,2023-05-20
198273,951,Debit,699629.42,2022-11-25
145607,777,Debit,698606.39,2022-05-06
196304,1229,Credit,681452.9,2022-06-05
180869,1296,Debit,514891.52,2023-07-08
160024,739,Debit,510448.0,2023-11-24
101345,337,Credit,494282.88,2021-12-02
181607,325,Credit,485004.5,2022-04-01
187617,1441,Credit,834379.1,2021-08-14
122603,901,Debit,574654.88,2020-03-19
167234,1043,Credit,88808.12,2020-09-05
130777,1062,Credit,464174.97,2022-03-24
135001,406,Debit,500627.1,2020-01-06
139906,934,Debit,282937.56,2019-06-08
106469,1191,Credit,536254.03,2022-11-04
149868,1372,Debit,849456.6,2020-03-19
115411,771,Debit,754623.85,2023-05-09
136284,556,Credit,667849.78,2022-11-22
196947,1072,Credit,581947.64,2022-12-14
190349,1231,Credit,348987.42,2022-04-20
138213,258,Debit,654823.18,2021-11-15
151150,137,Debit,258575.28,2021-04-11
104449,1140,Credit,342212.72,2022-04-10
115455,1344,Credit,903016.52,2021-01-17
167548,164,Debit,150286.79,2019-05-25
103378,1166,Debit,230299.74,2019-11-07
173481,1174,Credit,805877.06,2021-04-15
177483,2,Credit,322509.1,2020-10-30
198442,430,Debit,594712.38,2021-06-24
128851,1388,Credit,180566.15,2022-01-27
121484,349,Debit,167384.3,2021-09-07
138739,1405,Credit,798220.34,2021-08-07
123318,279,Debit,850750.04,2023-12-06
172655,948,Credit,360970.05,2022-01-01
146010,145,Debit,85599.67,2019-08-21
179043,1020,Credit,275041.84,2021-12-21
106913,1143,Credit,616808.15,2019-04-16
191651,174,Debit,164213.23,2021-05-08
174603,851,Debit,623678.75,2024-02-18
100680,797,Credit,928591.83,2023-11-01
120080,1148,Debit,984684.34,2020-02-28
106737,843,Credit,171021.12,2023-05-14
186516,463,Credit,934703.25,2023-06-02
123641,735,Debit,717900.71,2019-06-22
110613,748,Credit,698929.8,2022-10-10
158231,691,Debit,977943.85,2021-08-13
104210,565,Debit,179885.7,2023-12-14
102590,197,Credit,194186.39,2019-06-07
113642,505,Credit,248528.54,2019-04-16
105171,530,Credit,631173.69,2022-05-23
138591,768,Credit,154641.77,2023-04-17
179078,500,Credit,147056.91,2024-01-02
115753,551,Credit,19900.41,2022-04-22
105018,706,Credit,178642.45,2020-05-17
127110,546,Credit,187178.89,2022-03-29
190680,1097,Credit,898638.59,2020-02-21
123280,269,Debit,6240.66,2019-10-30
192576,1263,Credit,488690.31,2021-09-20
179902,1422,Credit,114482.47,2024-03-31
191210,336,Debit,723414.21,2019-08-05
160626,933,Debit,151382.37,2019-08-15
191529,644,Debit,459452.08,2024-03-14
161082,649,Debit,517778.89,2022-10-28
109031,506,Credit,732504.6,2021-10-01
155706,77,Credit,573686.32,2020-09-11
109498,936,Credit,772644.83,2019-06-10
127057,938,Credit,116863.93,2020-11-16
123933,1424,Debit,937432.21,2022-11-03
125957,383,Debit,557567.63,2022-05-23
113081,1214,Credit,707973.38,2021-02-27
130940,644,Debit,126822.43,2019-08-02
114860,1386,Debit,134173.72,2019-07-01
138841,1388,Debit,73129.61,2020-04-22
185324,1236,Credit,990361.99,2021-09-13
118892,363,Debit,270914.97,2021-10-09
116884,1170,Credit,924654.47,2021-03-15
151121,892,Debit,43733.04,2020-06-27
153069,122,Credit,52526.57,2023-12-07
105807,585,Debit,143729.94,2019-08-02
137841,1037,Credit,120998.95,2023-03-23
134664,770,Credit,68458.94,2020-01-30
161585,1044,Debit,270939.25,2020-10-26
173407,1058,Credit,425916.51,2021-12-25
102151,1026,Debit,871625.99,2021-02-28
120836,1075,Debit,678130.86,2022-09-08
123486,578,Debit,815642.95,2020-11-16
117194,1278,Debit,705748.04,2021-12-28
159423,63,Debit,122566.39,2023-01-16
124299,29,Debit,966296.46,2022-02-14
148246,1188,Debit,63483.59,2022-07-20
163323,512,Debit,665574.61,2021-03-11
185092,1154,Debit,802877.95,2020-04-18
126138,1254,Credit,344405.38,2023-04-20
156270,1281,Debit,816802.51,2022-08-02
101633,1313,Debit,319601.12,2019-12-28
199636,1247,Debit,46409.51,2019-12-19
182017,551,Credit,108193.39,2022-02-11
169821,526,Credit,617726.7,2019-11-09
158312,544,Credit,762632.18,2019-09-25
170472,310,Credit,99576.44,2020-10-18
142433,611,Credit,547240.57,2020-08-30
122224,308,Debit,868527.84,2020-10-05
122933,1141,Credit,913342.59,2020-03-03
108087,441,Credit,638345.24,2022-12-25
111793,719,Credit,33746.65,2019-07-07
135684,768,Credit,177094.04,2020-04-10
130634,292,Credit,507512.03,2023-08-30
102942,214,Credit,26751.11,2021-07-23
130132,427,Credit,955625.02,2020-03-13
177470,66,Debit,130281.75,2021-04-11
148292,457,Debit,861257.4,2021-07-04
195302,1102,Debit,402961.3,2019-09-09
183733,397,Credit,223131.52,2020-07-12
153393,74,Debit,140889.84,2019-05-30
137861,372,Credit,948119.56,2021-09-13
105804,1240,Credit,990698.11,2021-08-09
164970,185,Credit,8090.58,2019-06-11
178584,1045,Credit,807197.48,2022-01-12
166442,1479,Debit,915266.3,2023-11-29
109649,1278,Debit,689175.87,2021-04-30
194100,592,Debit,201322.54,2021-09-25
159335,1046,Debit,93715.19,2019-06-19
168709,73,Credit,264023.45,2019-11-01
172923,1348,Credit,147378.82,2022-02-22
109364,1026,Credit,842185.53,2019-06-06
136307,1049,Credit,274987.75,2021-06-16
172770,1329,Debit,71803.17,2020-03-10
126537,909,Debit,179308.82,2020-05-23
120824,751,Debit,236845.86,2020-09-29
142952,514,Debit,63639.02,2021-11-30
140157,843,Debit,698269.61,2019-08-28
190904,740,Credit,894448.01,2020-09-20
168151,1045,Credit,195124.32,2023-12-30
197291,29,Debit,769808.81,2023-09-17
148079,728,Credit,687575.58,2020-02-26
148939,217,Credit,222228.14,2021-10-30
110866,1433,Credit,913512.01,2021-03-14
186372,173,Debit,916911.19,2020-11-05
158047,801,Credit,182405.73,2022-05-03
170426,146,Debit,452672.99,2019-09-28
105552,845,Credit,838986.04,2019-07-01
118648,805,Debit,427536.4,2019-05-24
178224,951,Credit,18273.22,2023-11-23
146914,720,Credit,968307.0,2019-06-29
104104,1219,Debit,746934.74,2022-03-27
124586,641,Credit,853014.81,2023-02-16
135166,200,Credit,827452.07,2023-03-05
108047,252,Credit,988500.83,2022-04-15
152559,659,Debit,36001.57,2020-07-06
199417,507,Debit,13615.32,2019-06-19
156155,22,Debit,316345.72,2020-05-02
193948,259,Credit,943707.62,2021-12-20
172117,1318,Credit,907940.29,2021-03-24
136545,599,Credit,82383.97,2021-05-26
112626,22,Debit,505747.65,2023-06-23
126193,581,Credit,854538.23,2023-01-31
100026,1116,Debit,986760.73,2020-10-09
137907,1258,Credit,3371.81,2023-03-23
161225,882,Credit,178177.5,2020-07-20
170845,195,Debit,962223.23,2019-04-12
171520,1461,Credit,770800.94,2019-10-29
123661,462,Credit,807853.07,2022-10-26
106254,771,Credit,955731.0,2022-04-04
127757,554,Debit,261211.92,2020-02-25
176946,311,Credit,737726.81,2022-10-15
159007,1126,Credit,609691.05,2019-12-16
106424,38,Debit,170917.74,2022-03-04
165285,1159,Debit,654948.92,2021-06-13
118824,7,Debit,501841.74,2021-09-03
132896,364,Debit,965777.52,2023-03-04
162208,1456,Debit,188567.36,2020-07-18
182218,1442,Credit,160923.08,2019-11-29
118788,1433,Debit,305485.74,2019-04-13
121480,881,Debit,175482.12,2021-11-24
162844,876,Credit,584042.44,2021-01-25
120799,855,Credit,400960.34,2019-11-19
123588,892,Credit,561051.44,2021-05-06
170985,637,Credit,891071.14,2022-12-30
112253,917,Debit,201735.27,2023-03-19
121156,873,Debit,71529.51,2020-11-03
189919,21,Debit,958658.0,2022-05-02
186605,1050,Credit,919316.76,2020-05-24
191023,931,Credit,798586.34,2022-11-17
143062,67,Debit,338771.67,2022-09-08
172441,1022,Debit,126951.01,2022-07-10
193668,500,Debit,708014.23,2021-07-07
106884,1051,Debit,497184.52,2021-07-11
124852,626,Debit,190510.61,2023-12-01
100580,682,Credit,718514.67,2021-04-08
147254,749,Debit,147952.03,2022-03-30
122769,1387,Credit,298569.56,2023-07-21
178568,338,Debit,212450.17,2021-01-20
189766,61,Credit,112544.32,2021-01-30
154869,2,Credit,936048.26,2021-06-25
122202,1463,Credit,233158.54,2021-06-30
119349,927,Debit,244242.56,2022-08-16
184160,1451,Debit,244580.56,2022-08-27
195377,561,Debit,864486.55,2021-07-25
123383,1128,Debit,20662.17,2022-08-18
163978,1364,Credit,553922.97,2019-12-23
176705,379,Credit,962131.92,2022-09-15
138854,1234,Credit,704527.89,2022-08-28
127508,645,Credit,791515.01,2020-02-08
173580,1200,Credit,512955.86,2020-02-23
154767,537,Debit,184957.47,2024-01-10
165174,589,Credit,647077.18,2021-03-21
175380,16,Credit,316287.41,2021-11-18
195423,949,Credit,945875.22,2023-05-21
124853,47,Debit,846059.82,2020-12-19
110886,12,Debit,268353.38,2019-06-11
147080,1361,Credit,630793.3,2019-08-20
137056,382,Debit,227451.55,2023-10-09
107613,753,Credit,454940.39,2023-02-06
170890,184,Debit,110619.38,2021-01-01
126789,1115,Debit,755483.12,2020-04-25
198379,65,Credit,120338.83,2022-03-09
140046,885,Debit,206979.07,2022-06-06
175171,1298,Debit,404709.33,2020-04-14
148311,811,Debit,165023.67,2020-06-03
127799,942,Credit,17721.4,2023-08-17
192756,372,Credit,314957.42,2021-05-26
141548,306,Credit,632982.69,2024-04-02
162034,690,Debit,758928.35,2022-07-30
147053,1231,Debit,24645.09,2023-12-06
142342,548,Credit,671297.48,2020-07-28
197813,323,Debit,694492.98,2019-06-01
182865,625,Debit,810628.41,2022-09-07
190406,1379,Debit,880269.66,2023-04-03
193525,503,Debit,908621.46,2022-01-27
164616,1294,Debit,964226.01,2020-03-20
170017,819,Debit,754300.12,2019-05-27
159531,139,Debit,775593.41,2019-06-06
148858,254,Debit,263121.85,2020-10-19
198713,278,Debit,677548.91,2021-11-26
122126,1011,Credit,439315.92,2021-08-29
158772,810,Debit,958779.09,2022-06-25
191875,417,Credit,635851.47,2019-06-09
190113,1019,Credit,430399.67,2019-09-10
118980,476,Credit,440597.02,2020-06-27
141638,954,Debit,334312.85,2022-03-22
195301,83,Debit,687725.01,2020-08-12
116676,797,Debit,400051.03,2022-09-10
192980,1471,Debit,604781.04,2021-08-29
171711,142,Credit,584680.72,2023-02-27
112164,583,Credit,989830.75,2022-11-09
126257,205,Credit,910192.42,2021-10-03
170251,193,Debit,57757.51,2022-07-20
149266,535,Credit,949249.4,2020-11-06
175351,361,Credit,731330.5,2020-11-11
174089,271,Debit,50914.03,2024-01-30
187305,498,Debit,674829.63,2022-04-23
159166,227,Credit,749848.72,2019-05-07
137806,547,Debit,2485.93,2021-02-27
160439,53,Debit,117200.26,2022-02-16
122238,1444,Credit,537040.96,2020-01-13
113203,272,Credit,846410.67,2022-11-24
139556,7,Debit,568629.11,2022-07-12
170488,1157,Credit,108662.66,2019-05-26
151990,1082,Debit,476888.4,2019-06-16
177458,1254,Credit,789718.46,2023-12-15
160861,11,Credit,128329.19,2020-01-19
117934,1319,Debit,18582.85,2020-10-31
169495,911,Debit,424032.28,2020-06-03
155695,755,Debit,860676.38,2021-01-01
154208,56,Debit,93661.6,2021-06-17
195596,710,Debit,657657.68,2022-12-12
122596,1397,Credit,262492.44,2022-02-02
102234,20,Debit,317782.08,2022-06-24
118633,901,Debit,758234.24,2023-04-23
124431,815,Debit,971328.41,2019-05-14
175983,1354,Credit,640953.95,2019-09-14
112505,623,Credit,629913.09,2024-02-15
186590,348,Credit,687830.8,2023-10-10
187278,148,Debit,563682.64,2021-04-05
186011,270,Debit,324740.01,2023-04-07
178719,1333,Debit,859100.61,2020-12-23
161272,481,Debit,312582.67,2019-10-25
100555,1430,Debit,812856.92,2023-07-26
141851,1107,Credit,475226.25,2019-09-02
198966,675,Credit,764122.15,2023-11-27
179952,468,Credit,301664.66,2019-09-23
105361,346,Credit,630627.88,2023-01-24
100779,627,Credit,910274.75,2019-08-10
139587,416,Credit,697705.18,2021-04-04
112701,579,Debit,202788.46,2020-11-19
178929,586,Debit,639049.1,2020-10-07
123754,1473,Debit,366352.4,2020-06-02
174494,1439,Debit,932664.4,2022-07-13
110396,591,Debit,886910.71,2020-01-15
149774,161,Credit,318054.52,2022-06-03
156892,2,Debit,625531.93,2024-02-07
136741,1362,Debit,820576.6,2023-04-12
105219,574,Credit,308412.74,2022-11-10
101059,1051,Credit,799097.23,2022-03-30
105545,942,Credit,638313.15,2023-03-31
194921,613,Debit,220891.38,2019-04-19
194831,118,Debit,405203.93,2022-07-31
187421,276,Debit,645675.97,2023-03-06
175358,551,Credit,331978.85,2022-09-01
197199,480,Debit,592615.7,2023-10-19
174665,824,Credit,78081.56,2022-01-07
115928,1257,Credit,954544.15,2023-01-19
141922,743,Credit,205810.6,2020-09-12
180298,1011,Debit,234917.25,2019-05-03
166562,345,Debit,995173.93,2022-03-06
189091,871,Debit,31800.73,2021-07-16
163907,604,Debit,529882.42,2020-08-05
110811,1341,Credit,826224.45,2019-06-16
152247,729,Credit,783255.94,2023-08-10
116585,479,Credit,970193.97,2020-03-08
176869,1261,Credit,589941.77,2023-12-06
167862,1004,Credit,550596.3,2023-08-17
131580,965,Debit,656108.11,2020-11-30
171734,474,Credit,309519.9,2023-09-18
189137,989,Debit,693597.1,2022-05-05
176782,1022,Credit,448718.98,2019-07-27
190118,1199,Credit,758578.46,2022-08-07
133715,511,Debit,987060.59,2020-04-26
199507,230,Credit,895484.47,2021-02-20
139951,692,Credit,989848.48,2023-06-16
138105,144,Debit,261726.51,2023-03-29
197914,162,Credit,431471.12,2023-08-05
133331,811,Credit,877884.03,2021-10-06
115742,1339,Debit,195797.71,2023-06-09
101064,46,Credit,469998.06,2023-07-20
183038,177,Debit,14372.88,2021-12-27
103477,240,Debit,949507.27,2023-09-06
118943,768,Debit,296783.77,2020-09-30
127471,599,Debit,178036.54,2023-11-06
147824,942,Debit,203924.89,2020-03-17
156696,172,Debit,148006.75,2019-07-11
123507,1435,Debit,956900.02,2023-08-14
178894,1419,Credit,938116.49,2019-05-28
132705,446,Credit,486076.19,2019-08-23
133518,1353,Credit,842057.94,2022-09-19
129839,211,Credit,223975.0,2022-08-26
158227,927,Credit,106897.47,2021-04-18
